id	image_id	caption	height	width	file_name	coco_url
654387	67463	A truck that is sitting in the road.	640	480	COCO_val2014_000000067463.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000067463.jpg
654632	162393	A man that is standing on the court with a racquet.	500	375	COCO_val2014_000000162393.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000162393.jpg
654987	133571	A horse is standing next to a metal box.	427	640	COCO_val2014_000000133571.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000133571.jpg
655623	194153	a women that has a umbrella in her hand	640	476	COCO_val2014_000000194153.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000194153.jpg
655743	138832	A large piece of fruit is growing on a tree.	640	480	COCO_val2014_000000138832.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000138832.jpg
656032	442478	A young man performing a stunt on a skateboard in a skate pit.	500	335	COCO_val2014_000000442478.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000442478.jpg
656200	508602	Bird standing on car roof near covered pavilion.	429	500	COCO_val2014_000000508602.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000508602.jpg
656253	121812	This hazy picture depicts traffic on a busy street.	375	500	COCO_val2014_000000121812.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000121812.jpg
656275	302155	The people carry their travel suitcase between them.	428	640	COCO_val2014_000000302155.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000302155.jpg
656304	213399	a little giraffe sitting on the ground next to a somewhat bigger one	427	640	COCO_val2014_000000213399.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000213399.jpg
656314	331764	These red and yellow flowers are in a white vase	640	480	COCO_val2014_000000331764.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000331764.jpg
656347	463388	It is a great day for these youngsters to have tennis lessons.	332	500	COCO_val2014_000000463388.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000463388.jpg
656495	494578	Wood post lined up in the water with birds perched on them.	429	640	COCO_val2014_000000494578.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000494578.jpg
656653	188028	A large amount of boats are parked in the marina	425	640	COCO_val2014_000000188028.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000188028.jpg
656824	523426	This bathroom has gray walls and white fixtures.	640	480	COCO_val2014_000000523426.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000523426.jpg
656969	412639	Two people are standing and talking to each other with a bus in the background.	478	640	COCO_val2014_000000412639.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000412639.jpg
657236	329653	Group of chocolate covered strawberries on square plate.	544	640	COCO_val2014_000000329653.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000329653.jpg
657475	193884	A red stop sign sitting on the side of a road.	480	640	COCO_val2014_000000193884.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000193884.jpg
657724	119802	stuffed animals are sitting together in a street corner	427	640	COCO_val2014_000000119802.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000119802.jpg
657916	33904	A teddy bear is positioned to read a text book.	480	640	COCO_val2014_000000033904.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000033904.jpg
658263	38210	a skier is prepared to go down a mountain.	640	428	COCO_val2014_000000038210.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000038210.jpg
658270	16838	A small model figurine set for Back to the Future.	427	640	COCO_val2014_000000016838.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000016838.jpg
658874	304355	this clean bathroom has all white fixtures in it	640	480	COCO_val2014_000000304355.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000304355.jpg
659130	207785	Obama speaking to a crowd of Obama supporters.	640	428	COCO_val2014_000000207785.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000207785.jpg
659251	272253	Whatever is in the cup does not please this woman.	500	316	COCO_val2014_000000272253.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000272253.jpg
659282	147346	A man in a trench coat, hat, and carrying an umbrella pointing to the shirt collar of another man.	333	500	COCO_val2014_000000147346.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000147346.jpg
659335	445557	A plate of donuts on a white plate rests on a counter.	480	640	COCO_val2014_000000445557.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000445557.jpg
659637	472445	The lights are on above the mirror of the bathroom sink.	480	640	COCO_val2014_000000472445.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000472445.jpg
659682	321877	A blond woman hold a red Wii controller.	640	425	COCO_val2014_000000321877.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000321877.jpg
659800	445766	this fire hydrant has a painting on it	640	428	COCO_val2014_000000445766.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000445766.jpg
659903	500657	A little league baseman couching by his base.	427	640	COCO_val2014_000000500657.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000500657.jpg
659957	89355	Black and white picture of two blond women walking on beach with surf board.	516	640	COCO_val2014_000000089355.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000089355.jpg
660087	474934	Two horses on a beach near the water	480	640	COCO_val2014_000000474934.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000474934.jpg
660099	72752	A dining room table and four wood chairs.	500	375	COCO_val2014_000000072752.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000072752.jpg
660202	390704	a person riding a snow board on a snowy surface	480	640	COCO_val2014_000000390704.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000390704.jpg
660253	413811	People at a beach playing in the water or carrying water boards.	427	640	COCO_val2014_000000413811.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000413811.jpg
660336	165056	Two giraffes are standing together under the trees.	480	640	COCO_val2014_000000165056.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000165056.jpg
660701	405778	A herd of zebras is grazing in a grassy field.	480	640	COCO_val2014_000000405778.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000405778.jpg
660757	321718	A woman takes a dish out of the oven proudly.	612	612	COCO_val2014_000000321718.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000321718.jpg
660862	39914	A woman and small child are trying to fly a kite.	640	487	COCO_val2014_000000039914.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000039914.jpg
660864	21563	A sliced pizza with cheese on it is shown on a plate.	427	640	COCO_val2014_000000021563.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000021563.jpg
660896	364567	a person riding a horse jumping over an obstacle	447	640	COCO_val2014_000000364567.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000364567.jpg
660951	303264	people in a terminal with suitcases taking some pictures	375	500	COCO_val2014_000000303264.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000303264.jpg
661315	176226	Zebras, an elephant and some giraffes stand together in the grass.	480	640	COCO_val2014_000000176226.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000176226.jpg
661370	531299	a person riding a skate board on a city street	640	427	COCO_val2014_000000531299.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000531299.jpg
661410	133380	A small orange bird standing on a collection of rocks.	398	640	COCO_val2014_000000133380.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000133380.jpg
661558	114303	A bathroom area with a tub, shelves and a sink.	500	500	COCO_val2014_000000114303.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000114303.jpg
661680	500723	a cat on a chair on the ground	640	480	COCO_val2014_000000500723.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000500723.jpg
661800	429802	A red fire hydrant placed near a building	640	395	COCO_val2014_000000429802.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000429802.jpg
662204	236016	A bedroom with a dresser, tv, and a lamp in it.	426	640	COCO_val2014_000000236016.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000236016.jpg
662312	273246	a number of people on a beach with a body of water	425	640	COCO_val2014_000000273246.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000273246.jpg
662345	554900	a close up of a toilet with tiled walls	640	428	COCO_val2014_000000554900.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000554900.jpg
662802	205232	The large crowd stands on the beach underneath flying kites.	480	640	COCO_val2014_000000205232.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000205232.jpg
662824	438481	A traffic light with a blue sign underneath it	640	480	COCO_val2014_000000438481.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000438481.jpg
663107	173490	A white toilet sitting below a bathroom window.	480	640	COCO_val2014_000000173490.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000173490.jpg
663184	407521	there is a man riding a skateboard over a ramp	320	480	COCO_val2014_000000407521.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000407521.jpg
663687	510275	A banana peel laying next to a glass bottle.	468	640	COCO_val2014_000000510275.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000510275.jpg
663821	369082	A kitchen with a stove, oven, cabinets and blender.	480	640	COCO_val2014_000000369082.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000369082.jpg
663931	491098	A formally set dining table is adorned with fresh tulips.	480	640	COCO_val2014_000000491098.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000491098.jpg
663967	10014	A city bus parked next to a crowd of people.	426	640	COCO_val2014_000000010014.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000010014.jpg
664010	10393	a man is riding a white bike down the street	480	640	COCO_val2014_000000010393.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000010393.jpg
664061	431401	A vase sitting on top of a counter.	640	433	COCO_val2014_000000431401.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000431401.jpg
664064	567197	an old black and white photo of cars parked near a building	407	500	COCO_val2014_000000567197.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000567197.jpg
664220	420916	a red park bench that is by some water	400	640	COCO_val2014_000000420916.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000420916.jpg
664794	139721	A cat calmly sitting on a counter next to some scissors.	480	640	COCO_val2014_000000139721.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000139721.jpg
664807	487435	A woman riding skis down a snow covered slope.	375	500	COCO_val2014_000000487435.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000487435.jpg
665051	427666	Three bananas that are sitting next to a laptop and cellphones.	427	640	COCO_val2014_000000427666.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000427666.jpg
665265	345211	Two people playing tennis with a referee and another man watching.	375	500	COCO_val2014_000000345211.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000345211.jpg
665321	569273	Fire hydrant sitting in the middle of a hiking area on the side of a gorge.	480	640	COCO_val2014_000000569273.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000569273.jpg
665690	383359	A person is trying to hit a ball with a tennis racket.	427	640	COCO_val2014_000000383359.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000383359.jpg
665707	118124	A man with glasses and a tie clip sits in his car.	640	480	COCO_val2014_000000118124.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000118124.jpg
665714	548722	A zebra in scrub land with small trees behind.	480	640	COCO_val2014_000000548722.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000548722.jpg
665801	428856	There is a battleship floating in the water.	427	640	COCO_val2014_000000428856.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000428856.jpg
665888	457394	A white plate filled with lots of pasta.	427	640	COCO_val2014_000000457394.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000457394.jpg
665958	526222	A woman swinging a racket at a tennis ball.	376	640	COCO_val2014_000000526222.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000526222.jpg
666141	213785	Two people who are diving for a Frisbee.	333	500	COCO_val2014_000000213785.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000213785.jpg
666254	217521	A cat walking past a wooden desk next to another cat.	500	375	COCO_val2014_000000217521.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000217521.jpg
667158	44579	A man holding a phone up to his ear.	500	375	COCO_val2014_000000044579.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000044579.jpg
667186	314125	a plate of vegetables sits next to a trey of pizza	640	480	COCO_val2014_000000314125.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000314125.jpg
667245	103747	A man riding skis on top of a snow covered slope.	427	640	COCO_val2014_000000103747.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000103747.jpg
667536	179045	A young child sitting on top of a couch.	478	640	COCO_val2014_000000179045.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000179045.jpg
667724	214494	Someone who is applying some chocolate on a cake.	640	448	COCO_val2014_000000214494.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000214494.jpg
668014	432378	A group of people standing outside of a bus.	508	640	COCO_val2014_000000432378.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000432378.jpg
